,0
2024-03-19,1714850.650770997
2024-03-20,1714850.650770997
2024-03-21,1714850.650770997
2024-03-22,1714850.650770997
2024-03-23,1714850.650770997
2024-03-24,1714850.650770997
2024-03-25,1714323.5173931392
2024-03-26,1724626.067182611
2024-03-27,1711713.752409589
2024-03-28,1733391.3870924006
2024-03-29,1758112.4891292178
2024-03-30,1727235.8849521438
2024-03-31,1752100.2692712233
2024-04-01,1716664.79518949
2024-04-02,1685784.5203201708
2024-04-03,1675248.7980629334
2024-04-04,1675248.7980629334
2024-04-05,1663757.8510756283
2024-04-06,1681656.1988501896
2024-04-07,1691990.13234695
2024-04-08,1698995.5677530174
2024-04-09,1672782.787292233
2024-04-10,1680332.9856668543
2024-04-11,1680135.4257954147
2024-04-12,1620080.7684102312
2024-04-13,1620080.7684102312
2024-04-14,1620080.7684102312
2024-04-15,1620080.7684102312
2024-04-16,1620080.7684102312
2024-04-17,1620080.7684102312
2024-04-18,1620080.7684102312
2024-04-19,1620080.7684102312
2024-04-20,1623489.0956636532
2024-04-21,1622776.8380441316
2024-04-22,1642838.107252517
2024-04-23,1629436.0206033613
2024-04-24,1593908.1089172275
2024-04-25,1591974.1345020505
2024-04-26,1590775.3297209225
2024-04-27,1590588.8364409423
2024-04-28,1590588.8364409423
2024-04-29,1590588.8364409423
2024-04-30,1590588.8364409423
2024-05-01,1590588.8364409423
2024-05-02,1590588.8364409423
2024-05-03,1591256.0846933608
2024-05-04,1591256.0846933608
2024-05-05,1591256.0846933608
2024-05-06,1591256.0846933608
2024-05-07,1591256.0846933608
2024-05-08,1591256.0846933608
2024-05-09,1591256.0846933608
2024-05-10,1586636.5255658182
2024-05-11,1586718.2266347783
2024-05-12,1585853.2639338232
2024-05-13,1584852.4006621542
2024-05-14,1579843.2124654239
2024-05-15,1584595.4700501815
2024-05-16,1585257.907350503
2024-05-17,1585257.907350503
2024-05-18,1585257.907350503
2024-05-19,1584075.1684968404
2024-05-20,1592307.2433668543
2024-05-21,1585997.9601923227
2024-05-22,1575469.938057445
2024-05-23,1569662.915433842
2024-05-24,1543776.2778729948
2024-05-25,1553197.4481508762
2024-05-26,1543642.3317397141
2024-05-27,1564075.0124150447
2024-05-28,1549054.2159321217
2024-05-29,1538463.6610927025
2024-05-30,1531421.7659506113
2024-05-31,1530433.8396101973
2024-06-01,1533746.2474744003
2024-06-02,1524107.4731387116
2024-06-03,1527833.611031001
2024-06-04,1553454.6876638716
2024-06-05,1562727.4255856257
2024-06-06,1551129.164779432
2024-06-07,1488341.2618634244
2024-06-08,1476936.6188522887
2024-06-09,1476791.920560631
2024-06-10,1468486.7210037601
2024-06-11,1455837.172959988
2024-06-12,1458064.4276354974
2024-06-13,1452478.612982885
2024-06-14,1453016.0781643093
2024-06-15,1453521.0851569127
2024-06-16,1453764.8166106783
2024-06-17,1453162.8563149215
